Client_Income,Car_Owned,Bike_Owned,Active_Loan,House_Own,Child_Count,Credit_Amount,Loan_Annuity,Client_Education,Workphone_Working,Client_Family_Members,Age_Years,Employed_Years,Client_Income_Type_Commercial,Client_Income_Type_Govt Job,Client_Income_Type_Maternity leave,Client_Income_Type_Retired,Client_Income_Type_Service,Client_Income_Type_Student,Client_Marital_Status_D,Client_Marital_Status_M,Client_Marital_Status_S,Client_Marital_Status_W,Client_Gender_Female,Client_Gender_Male,Loan_Contract_Type_CL,Loan_Contract_Type_RL,Default
0.4227994227994227,1,1,1,0,0.0,0.0989806931286725,0.3487303708653524,4,0,0.3333333333333333,0.2916666666666666,0.1428571428571428,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.2063492063492063,1,0,1,0,0.0,0.0299796138625734,0.1246241229535582,4,1,0.3333333333333333,0.4583333333333332,0.3999999999999999,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.5670995670995671,1,0,0,1,0.0,0.1498980693128672,0.300868693618443,4,0,0.3333333333333333,0.2083333333333332,0.1142857142857142,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.2784992784992784,0,0,1,1,0.6666666666666666,0.2728144861494184,0.2315402606080855,1,0,1.0,0.0625,0.0857142857142857,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
0.4227994227994227,0,0,1,1,0.0,0.6883319342846864,0.5445205479452054,4,0,0.3333333333333333,0.3958333333333332,0.1714285714285714,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.6392496392496392,0,0,0,1,0.0,0.425710516848543,0.4997494153023722,0,1,0.0,0.6875,0.8285714285714285,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0
0.3073593073593073,0,0,1,1,0.0,0.036359275692529,0.0620614767791513,4,0,0.3333333333333333,0.5833333333333333,0.2571428571428571,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0.5382395382395382,0,0,1,0,0.6666666666666666,0.8583463244993406,0.6855162044771133,4,0,1.0,0.25,0.3999999999999999,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
0.2784992784992784,0,0,0,1,0.0,0.2660990526442019,0.5198797193451387,2,1,0.3333333333333333,0.2708333333333332,0.0285714285714285,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
0.4227994227994227,0,0,1,1,0.0,0.269816524763161,0.2767290344136318,4,0,0.0,0.3333333333333332,0.1999999999999999,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1
0.6392496392496392,0,0,0,0,0.0,0.8694088020146301,0.8496491814233211,4,0,0.3333333333333333,0.4583333333333332,0.2857142857142857,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
0.6392496392496392,1,0,0,0,0.0,0.4764300275812448,0.3661877714667557,4,1,0.3333333333333333,0.125,0.1999999999999999,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0.3506493506493506,0,0,0,1,0.3333333333333333,0.3647919414797937,0.5584697627798196,0,0,0.6666666666666667,0.2916666666666666,0.0285714285714285,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.3795093795093795,0,0,1,1,0.0,0.3964504137186713,0.5157033077180087,4,0,0.0,0.3541666666666666,0.1142857142857142,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
0.5670995670995671,0,0,1,1,0.0,0.6993164648039334,0.4234046107584363,4,1,0.3333333333333333,0.6666666666666665,0.0285714285714285,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
0.3533766233766233,0,0,1,1,0.0,0.8394291881520567,0.6255429335115269,0,0,0.0,0.1041666666666666,0.0285714285714285,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0.4227994227994227,0,0,1,1,0.3333333333333333,0.1798776831754407,0.2517540928833945,0,0,0.3333333333333333,0.5416666666666666,0.0285714285714285,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
0.1919191919191919,0,0,1,1,0.3333333333333333,0.3331334692409162,0.4538924156364851,4,1,0.6666666666666667,0.4791666666666666,0.1714285714285714,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
0.5670995670995671,0,0,0,1,0.0,0.6743854179158173,0.7932676244570666,4,0,0.0,0.6875,0.1999999999999999,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
0.4660894660894661,0,0,0,1,0.3333333333333333,0.4178318743254586,0.364266622118276,4,1,0.6666666666666667,0.4583333333333332,0.1714285714285714,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.3506493506493506,0,1,1,0,0.3333333333333333,0.3173042331214774,0.7376378215836952,4,0,0.3333333333333333,0.0833333333333332,0.1714285714285714,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1
0.3506493506493506,0,0,0,1,0.0,0.2096474397409761,0.3652689609087871,4,0,0.6666666666666667,0.3541666666666666,0.3428571428571428,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.2496392496392496,0,0,0,0,0.0,0.0718311548147259,0.1430838623454727,4,1,0.0,0.2708333333333332,0.0285714285714285,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0.3506493506493506,1,1,0,1,0.0,0.2668185633769037,0.3947544269963248,4,0,0.3333333333333333,0.5208333333333333,0.1428571428571428,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.7113997113997114,1,0,0,1,0.0,0.4197145940760283,0.3257601069161376,1,1,0.3333333333333333,0.625,0.5428571428571428,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.3506493506493506,0,1,1,1,0.0,0.3154934644441779,0.4078683595055129,4,0,0.0,0.6875,0.0571428571428571,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
0.4227994227994227,0,0,1,1,0.0,0.4197145940760283,0.5136986301369862,4,1,0.0,0.7916666666666665,0.8571428571428571,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
0.4227994227994227,0,0,0,1,0.0,0.2415157692768917,0.5594721015703308,4,1,0.3333333333333333,0.0416666666666666,0.0857142857142857,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.2784992784992784,0,0,0,1,0.0,0.4197145940760283,0.5112763113932509,4,0,0.3333333333333333,0.5625,0.0285714285714285,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
0.7113997113997114,0,0,0,1,0.0,0.5977935004197147,0.4731874373538255,4,0,0.3333333333333333,0.625,0.3142857142857143,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.2784992784992784,0,1,1,1,0.0,0.352179517927809,0.4740227196792516,2,1,0.3333333333333333,0.9166666666666664,0.6,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
0.2784992784992784,0,1,1,1,0.3333333333333333,0.6883319342846864,0.5469428666889409,4,0,0.6666666666666667,0.3958333333333332,0.3714285714285714,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.1774891774891774,0,1,0,0,0.3333333333333333,0.239387216692649,0.3689442031406614,4,0,0.6666666666666667,0.4583333333333332,0.0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
0.7835497835497836,0,0,0,0,0.0,0.4496942079386017,0.3501503508185766,1,1,0.3333333333333333,0.3333333333333332,0.1428571428571428,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0.2063492063492063,0,0,0,1,0.0,0.3040832234080824,0.3956732375542933,4,0,0.3333333333333333,0.625,0.4285714285714285,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.4227994227994227,0,0,0,1,0.6666666666666666,0.3292631010912579,0.6389074507183428,0,0,1.0,0.1875,0.0571428571428571,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.1774891774891774,1,1,0,1,0.3333333333333333,0.3927209497541671,0.3061309722686267,4,0,0.6666666666666667,0.4375,0.1142857142857142,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.5670995670995671,1,0,0,1,0.3333333333333333,0.1610265019786545,0.3736217841630471,4,0,0.6666666666666667,0.4583333333333332,0.0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.3362193362193362,0,1,1,1,0.0,0.5621777191509774,0.5046775810223856,0,0,0.0,0.8125,0.3428571428571428,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
0.4949494949494949,0,0,0,1,0.0,0.2211296318503417,0.3189943200801871,4,0,0.0,0.4583333333333332,0.1142857142857142,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
0.5670995670995671,1,0,1,0,0.0,0.4225566614702003,0.3454727697961911,0,0,0.0,0.6666666666666665,0.1999999999999999,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0.5670995670995671,1,0,0,1,0.6666666666666666,0.3929907662789303,0.4417808219178082,4,0,1.0,0.2708333333333332,0.2285714285714285,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
0.2063492063492063,1,0,0,0,0.6666666666666666,0.5805852020625974,0.4568159037754761,0,0,1.0,0.1875,0.0857142857142857,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
0.3795093795093795,1,0,0,1,0.0,0.269816524763161,0.5032576010691613,4,1,0.3333333333333333,0.6041666666666665,0.1142857142857142,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.2063492063492063,1,0,1,1,0.0,0.4728384698405084,0.3714500501169394,4,0,0.3333333333333333,0.625,0.2285714285714285,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.1774891774891774,0,1,0,1,0.3333333333333333,0.4152536275332773,0.5366688940862011,4,0,0.6666666666666667,0.0625,0.1142857142857142,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
0.4949494949494949,1,0,1,1,0.0,0.2131190790262621,0.5830270631473438,0,1,0.3333333333333333,0.125,0.0571428571428571,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
0.4949494949494949,0,0,1,0,0.0,0.5810528840388536,0.5110257266956232,4,0,0.3333333333333333,0.6458333333333333,0.3428571428571428,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.2784992784992784,0,0,0,1,0.0,0.3147859455570212,0.7078182425659872,4,0,0.3333333333333333,0.6875,0.2857142857142857,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.3506493506493506,1,0,1,1,0.0,0.5684974217532079,0.4997494153023722,4,0,0.0,0.5208333333333333,0.2571428571428571,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
0.2063492063492063,0,0,0,1,0.0,0.2681196786185394,0.3613431339792849,4,1,0.0,0.375,0.0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
0.8556998556998556,0,0,0,1,0.0,0.4731382659791341,0.6337287003007016,4,0,0.0,0.5,0.1428571428571428,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
0.2207792207792208,0,0,0,1,0.0,0.3255576208178438,0.3814734380220513,4,0,0.0,0.5416666666666666,0.1142857142857142,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
0.5670995670995671,0,0,0,1,0.0,0.4894591677659192,0.6580354159705981,4,0,0.3333333333333333,0.2916666666666666,0.0571428571428571,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
0.2784992784992784,0,0,0,1,0.0,0.3331334692409162,0.4334279986635482,4,1,0.0,0.75,0.1142857142857142,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1
0.3939393939393939,0,0,0,1,0.0,0.1291761602110565,0.1660541262946875,4,0,0.3333333333333333,0.5,0.1428571428571428,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
0.6518470418470418,0,0,0,1,0.3333333333333333,0.8317693968101691,0.5663214166388238,4,1,0.6666666666666667,0.1041666666666666,0.1714285714285714,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1
0.5670995670995671,0,1,1,1,0.0,0.4227125554622856,0.328182425659873,4,0,0.3333333333333333,0.6041666666666665,0.1999999999999999,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.3506493506493506,0,0,1,0,0.0,0.6883319342846864,0.4234046107584363,4,0,0.3333333333333333,0.3333333333333332,0.0285714285714285,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0.4949494949494949,0,1,0,1,0.0,0.1644981412639405,0.4234046107584363,4,1,0.3333333333333333,0.7083333333333333,0.0285714285714285,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
0.5670995670995671,1,0,0,1,0.3333333333333333,0.3597553663508814,0.5023387905111928,0,1,0.6666666666666667,0.2916666666666666,0.2571428571428571,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
0.4949494949494949,0,0,1,1,0.3333333333333333,0.0599592277251469,0.0846976277981957,0,0,0.3333333333333333,0.0833333333333332,0.1142857142857142,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1
0.2496392496392496,0,1,1,0,0.0,0.2368389495143303,0.3062980287337119,4,0,0.0,0.6666666666666665,0.0857142857142857,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1
0.3506493506493506,0,0,1,1,0.0,0.3647919414797937,0.7058970932175075,4,0,0.3333333333333333,0.3958333333333332,0.0285714285714285,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1
0.7835497835497836,1,0,1,1,0.0,0.6782977575248832,0.9694286668894084,0,0,0.3333333333333333,0.4166666666666666,0.0857142857142857,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
0.1341991341991342,1,0,1,1,0.6666666666666666,0.0899388415877203,0.1264617440694954,4,1,1.0,0.3541666666666666,0.2285714285714285,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1
0.4227994227994227,0,0,1,1,0.0,0.104928648519007,0.4234046107584363,4,0,0.0,0.8125,0.0857142857142857,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
0.3506493506493506,0,0,0,1,0.3333333333333333,0.3147859455570212,0.2175075175409288,4,0,0.6666666666666667,0.2916666666666666,0.1428571428571428,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
0.2063492063492063,0,1,0,1,0.0,0.0899388415877203,0.1264617440694954,4,1,0.3333333333333333,0.3541666666666666,0.1714285714285714,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
0.4227994227994227,1,0,0,1,0.0,0.1397050005995923,0.4234046107584363,4,0,0.3333333333333333,0.4583333333333332,0.2285714285714285,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
